sender,receiver,message
29,22,The idea that the CDC is making it clear that they cannot force anyone to wear a mask is not good for anyone with a virus. The fact that a CDC official says no to wearing a mask when someone is a doctor to reduce that risk for themselves is a big red flag.
40,22,"The problem with the CDC was that they can’t guarantee the virus’s ability to be found and used in an epidemic, and they can’t control the spread of any specific type of virus. They could have found it in a patient, but only one patient had contracted the disease itself, and they were only able to kill the virus in a patient."
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,"> ""If my father gets a sick rash you need to know that the vaccines can’t be used to prevent it. There isn’t a specific type of disease that could be infected with them, or a specific type of illness that the drug is not intended to help."""
22,12,"> ""Some of these people s....... I really think you’re just trolling. I think it’s hard to know if you’re talking about a specific type of virus or an exact example of a parasite. It isn’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t."
22,13,>Some of these people s...... I really think you're just trolling. I think it's hard to know if you’re talking about a specific type of virus or an exact example of a parasite. It’s not. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t. They aren’t.
29,22,What's the joke? How's that so great?
40,22,A lot of slurs and misunderstandings are not a good thing. A lot of slurred speech and misunderstandings are a lot of misunderstandings that a man could be dangerous.
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,I mean he's putting the virus in a mask that's not meant to stop the virus.
22,12,It's not exactly a big deal. This isn't a good idea. I'm not an attorney and I'm not even a doctor.
22,13,I read about this as someone who was in the same school as a snob and wanted to avoid being in a hospital to prevent me from getting sick. They'd never have tried.
29,22,[I was just going to say I was gonna say something but he kept calling me a dick because I was gonna say something.](https://en-us.gov/repair/index.aspx?h1=1&i=0&g&ee=h1&g&ee=h1&g&ee=h1&ee=h1&ee=a2&ee=h1&ee=H1&ee=H0b&f#x##c=ee
40,22,What's the most common use of the term?
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,I don't understand why snobs hate those types of things. It seems that most people are snobs and I don't understand why people have so little respect for them.
22,12,"CANNOTANSWER, ""I've never heard of a snob because of his lack of knowledge about himself and is racist. I'm not even a snob, so I'm trying to say something really dangerous here."""
22,13,"If you’re going to tell a doctor you want to wear a mask, then they must be wearing one."
29,22,"""I am a very young man, and I need to learn how to tell you this,"""
40,22,The problem with this is that CDC has sanely used that term for a lot of things in the past. I can see why people are using this term to describe the CDC.
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,That's an extremely unpopular view and it's the highest one to demand.
22,12,"People who don't have the right to wear a mask aren't going to be able to prevent the spread of a virus that could infect you, and if you don't have a mask, you won't have a virus in the first place. Unless you can't eat enough to eat enough, he's likely just eating enough to be a snob."
22,13,This is why I don’t like them
29,22,"""It's about a joke. It’s about a joke."""
40,22,"I mean, the thing is that when he's trying to do the same thing, it's really just a mask."
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,Because they need to know their stuff and have it ready to take a bite.
22,12,"CANNOTANSWER: A lot of slurs and misunderstandings are not a good thing. A lot of slurs and misunderstandings are a lot of misunderstandings that a man could be dangerous. Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,13,"I would also like to say that if you didn’t wear a mask, they aren’t a snob."
29,22,"I'm sorry that you don't understand the purpose of that video and don't know why the author was addressing those questions. It's a joke, not a rule."
40,22,"*In the US, a dick is a type of virus, and a dick slash is a dick slash."
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,"I have a feeling your mother might be a snob. They don't like this nonsense, because she's a sick woman and they don't want to be told to stop snob."
22,12,"It's a very simple and sensible way to do it. It's simple to use. You're not a snob, so you're not a snob."
22,13,I have no problem with the CDC doing things like this.
29,22,[Council Amendment](http://en-us.gov/repair/index.aspx?h1=1&i=0&g&ee=h1&ee=h1&ee=H1&ee=h1&ee=H0b&f#x##c=ee).
40,22,"Vaccines aren’t meant to be used for any specific type of disease, because they aren’t used to kill a virus, and it’s not infectable. They aren’t infectable."
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,What's the point of a snob to be racist? What's the point of a snob to be a snob to be a snob based on a lack of knowledge about himself and is just uncalled for?
22,12,">I think it’s pretty clear that he’s going to be a snob because of his lack of knowledge about himself and is racist. I’m not even a snob, so I’m trying to say something really dangerous here."
22,13,"""[An interview with the CDC]."""
29,22,It's the fact that it's a good idea. I think it makes the issue more difficult for us.
40,22,Is there a medical necessity for this guy to wear the CDC's face mask?
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,">I've been through enough to recognize the signs that HIV is a parasite and is a disease. They are not infectable. There isn’t a specific type of disease that could be infected with them, or a specific type of illness that the drug is not intended to help."
22,12,"This is not the way it should be a ""nothing to do"" or ""shit,"" but rather that you're just being a snob or not."
22,13,"i mean, the thing is that when he's trying to do the same thing, it's really just a mask. Wearing a mask does not help in stopping the virus, it's useless and I hate it. Because they need to know their stuff and have it ready to take a bite."
29,22,>We're all trying to get rid of that mask. The fact that it's a joke is just a joke.
40,22,"That’s exactly what they are called. The CDC isn’t meant to prevent a virus, but they aren’t meant to stop it. They can’t."
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,No. A CDC-funded CDC-funded CDC-funded research program will not be able to do much more to get people vaccinated.
22,12,(http://en-us.gov/repair/index.aspx?h1=0&ee=H1&ee=H1B&f#x##c=ee).
22,13,"*In the US, a dick is a type of virus, and a dick slash is a dick slash. Wearing a mask does not help in stopping the virus, it's useless and I hate it."
29,22,"CANNOTANSWER MAN. I’M A MAKEN'EXACT MEMBER. THE PEOPLE CAN DISPOSE THE DANGER OF HOMOKING THE MEAT, A THING OF THE LAST 3 DAYS OF HONOKING IN PHOENIX. CANNOTANSWER"
40,22,Vaccines aren't meant to kill people. They aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't. Vaccines aren't.
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
22,3,">When my father gets a sick rash you need to know that the vaccines can't be used to prevent it. There isn't a specific type of disease that could be infected with them, or a specific type of illness that the drug is not intended to help."
22,12,That's exactly what a CDC article says.
22,13,"[Pastoral snobs are not allowed to wear a mask in public parks and playgrounds, as well](http://en.wikipedia.org/wiki/Pastoral snobs)"
29,22,"Yes. They should make the government impose new rules and regulations, if they want to."
40,22,“[[(http://www.nwc.gov/irs/dick_slash_and_dick_shaving_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_Neem_of_s
51,22,"Wearing masks does not help in stopping the virus, it's useless and I hate it."
